date,month,day_of_week,sku,sku_id,supplier,supplier_id,warehouse,warehouse_id,route,transport_mode,distance_km,transit_time_days,transit_delay_prob,is_perishable,shelf_life_days,unit_cost,shipping_cost,storage_cost_per_day,holding_cost_per_unit_per_day,base_daily_demand,observed_daily_demand,seasonal_multiplier,promotion,inventory_on_hand,lead_time_days,safety_stock,reorder_point,stockout_risk,supplier_order_cost,supplier_min_order_qty,eoq_monthly,recommended_order_qty,product_name
2024-06-23,6,6,SKU-059,59,Supplier-10,10,Warehouse-2,2,Route-05,Rail,101,1,0.142,0,177,163.5,20.76,2.3905,0.0545,6,5,1.182,0,10,10,6,66,0.855,49.72,20,105,88,DailyVeg Cabbage
2024-01-12,1,4,SKU-046,46,Supplier-03,3,Warehouse-3,3,Route-02,Sea,439,15,0.418,0,11,153.49,49.75,2.1684,0.0512,17,24,1.0,0,24,10,15,185,0.89,142.82,10,308,253,MilkMate Full Cream Milk
2024-02-26,2,0,SKU-010,10,Supplier-10,10,Warehouse-6,6,Route-05,Air,2198,4,0.159,0,236,186.5,270.6,0.5913,0.0622,9,10,1.0,0,11,10,19,109,0.9,49.72,20,120,120,HomeChoice Broken Rice
2024-07-10,7,2,SKU-055,55,Supplier-09,9,Warehouse-3,3,Route-03,Truck,541,7,0.324,0,179,21.54,102.19,0.243,0.01,10,9,1.147,0,13,14,15,155,0.972,98.8,5,445,276,FreshPick Onions
2024-02-21,2,2,SKU-046,46,Supplier-11,11,Warehouse-4,4,Route-19,Sea,267,9,0.121,0,12,153.49,29.31,2.1411,0.0512,17,15,1.0,0,14,21,29,386,0.99,107.32,5,267,267,MilkMate Full Cream Milk
2024-03-21,3,3,SKU-022,22,Supplier-05,5,Warehouse-3,3,Route-05,Truck,747,9,0.21,1,380,7.11,131.34,0.076,0.01,8,8,1.0,0,16,5,7,47,0.556,52.16,10,289,118,GoldLite Soybean Oil
2024-11-28,11,3,SKU-047,47,Supplier-07,7,Warehouse-6,6,Route-16,Truck,777,10,0.086,0,11,125.55,82.06,0.5969,0.0419,13,15,1.485,0,15,5,4,69,0.57,36.79,20,151,99,NutriDairy Toned Milk
2024-12-21,12,5,SKU-021,21,Supplier-03,3,Warehouse-6,6,Route-18,Truck,1814,23,0.11,0,420,80.89,161.9,0.6283,0.027,12,27,1.556,0,21,10,4,124,0.829,142.82,10,356,210,PureDrop Sunflower Oil
2024-12-06,12,4,SKU-057,57,Supplier-10,10,Warehouse-3,3,Route-08,Truck,53,1,0.122,0,155,77.98,11.01,1.515,0.026,3,5,1.43,0,11,10,3,33,0.77,49.72,20,107,54,FreshChoice Cauliflower
2024-12-18,12,2,SKU-038,38,Supplier-03,3,Warehouse-4,4,Route-10,Air,778,2,0.058,0,3,101.41,66.89,0.2244,0.0338,8,5,1.188,0,17,10,9,89,0.837,142.82,10,260,150,ChocoLand Choco-Chip Cookies
2024-12-25,12,2,SKU-019,19,Supplier-03,3,Warehouse-2,2,Route-01,Truck,2470,31,0.072,1,69,67.41,341.34,0.5091,0.0225,7,11,1.55,0,13,10,2,72,0.817,142.82,10,298,148,DailyKitchen Green Gram
2024-04-03,4,2,SKU-037,37,Supplier-07,7,Warehouse-5,5,Route-02,Air,102,1,0.1,0,402,22.79,20.32,0.3496,0.01,10,2,1.0,0,19,5,5,55,0.52,36.79,20,271,117,SnackMagic Masala Chips
2024-11-23,11,5,SKU-039,39,Supplier-06,6,Warehouse-5,5,Route-08,Truck,828,10,0.231,0,96,16.22,160.44,0.1368,0.01,11,18,1.526,0,14,5,6,61,0.594,78.57,5,416,172,FreshBake Rusk
2024-06-18,6,1,SKU-037,37,Supplier-02,2,Warehouse-4,4,Route-05,Truck,2283,29,0.078,0,384,22.79,388.47,0.2723,0.01,10,14,1.284,0,14,21,24,234,0.99,119.97,1,490,367,SnackMagic Masala Chips
2024-06-12,6,2,SKU-048,48,Supplier-02,2,Warehouse-2,2,Route-12,Truck,1884,24,0.112,0,13,24.72,188.97,0.1351,0.01,5,9,1.285,0,24,21,7,112,0.979,119.97,1,346,192,RichCream Whipping Cream
2024-08-16,8,4,SKU-011,11,Supplier-11,11,Warehouse-1,1,Route-11,Truck,76,1,0.25,0,36,172.39,10.25,2.4477,0.0575,16,30,1.0,0,15,21,27,363,0.99,107.32,5,244,244,NutriPulse Chana Dal
2024-12-20,12,4,SKU-001,1,Supplier-05,5,Warehouse-2,2,Route-08,Rail,2141,18,0.232,1,207,60.0,403.35,0.4885,0.02,15,18,1.192,0,20,5,12,87,0.611,52.16,10,280,151,FreshHarvest Basmati Rice
2024-01-01,1,0,SKU-005,5,Supplier-06,6,Warehouse-3,3,Route-04,Truck,418,5,0.152,0,192,198.15,55.51,2.4294,0.066,17,7,1.0,0,21,5,18,103,0.632,78.57,5,201,142,GrainLand Idli Rice
2024-03-26,3,1,SKU-004,4,Supplier-07,7,Warehouse-4,4,Route-14,Sea,1034,34,0.492,0,277,162.33,130.74,1.0322,0.0541,9,4,1.0,0,21,5,5,50,0.521,36.79,20,111,62,RoyalKitchen Sona Masoori Rice
2024-06-28,6,4,SKU-057,57,Supplier-07,7,Warehouse-4,4,Route-13,Truck,636,8,0.373,0,31,77.98,116.65,0.7729,0.026,3,4,1.325,0,10,5,3,18,0.44,36.79,20,92,36,FreshChoice Cauliflower
2024-10-22,10,1,SKU-035,35,Supplier-07,7,Warehouse-1,1,Route-16,Truck,262,3,0.049,0,123,159.36,32.05,2.5905,0.0531,18,22,1.0,0,20,5,24,114,0.651,36.79,20,158,141,CrispyTreat Nacho Chips
2024-08-19,8,0,SKU-042,42,Supplier-11,11,Warehouse-2,2,Route-06,Truck,897,11,0.196,0,13,178.1,100.45,0.9455,0.0594,10,11,1.0,0,9,21,6,216,0.99,107.32,5,190,190,FreshDairy Paneer
2024-06-12,6,2,SKU-005,5,Supplier-01,1,Warehouse-3,3,Route-01,Sea,2421,81,0.451,0,311,198.15,469.78,0.2787,0.066,17,37,1.305,0,22,5,14,99,0.639,92.21,1,218,142,GrainLand Idli Rice
2024-03-28,3,3,SKU-017,17,Supplier-02,2,Warehouse-1,1,Route-11,Truck,2301,29,0.122,0,132,103.52,72.81,0.5824,0.0345,19,14,1.0,0,16,21,29,428,0.99,119.97,1,364,364,ProteinRich Kabuli Chana
2024-10-07,10,0,SKU-057,57,Supplier-07,7,Warehouse-2,2,Route-03,Sea,951,32,0.161,0,106,77.98,78.74,1.3945,0.026,3,3,1.0,0,11,5,2,17,0.337,36.79,20,92,34,FreshChoice Cauliflower
2024-11-10,11,6,SKU-058,58,Supplier-02,2,Warehouse-3,3,Route-20,Truck,93,1,0.03,1,168,77.28,12.55,0.7438,0.0258,15,13,1.37,0,11,21,7,322,0.987,119.97,1,373,373,GreenGarden Broccoli
2024-08-08,8,3,SKU-058,58,Supplier-08,8,Warehouse-6,6,Route-01,Truck,2121,27,0.09,1,100,77.28,227.88,0.8301,0.0258,15,14,1.0,0,12,2,10,40,0.319,144.03,5,409,151,GreenGarden Broccoli
2024-03-21,3,3,SKU-042,42,Supplier-03,3,Warehouse-5,5,Route-14,Rail,1610,13,0.412,0,5,178.1,203.38,0.1829,0.0594,10,7,1.0,0,17,10,16,116,0.9,142.82,10,219,165,FreshDairy Paneer
2024-04-07,4,6,SKU-004,4,Supplier-02,2,Warehouse-3,3,Route-07,Truck,631,8,0.045,0,194,162.33,53.1,1.5311,0.0541,9,10,1.0,1,11,21,22,211,0.99,119.97,1,200,200,RoyalKitchen Sona Masoori Rice
2024-05-15,5,2,SKU-027,27,Supplier-12,12,Warehouse-5,5,Route-18,Air,723,1,0.163,0,50,190.37,65.0,1.8294,0.0635,6,10,1.0,0,9,21,4,130,0.99,100.36,1,138,138,DesiTreat Cow Ghee
2024-02-19,2,0,SKU-043,43,Supplier-05,5,Warehouse-3,3,Route-08,Sea,2459,82,0.435,1,12,73.43,127.46,1.138,0.0245,14,14,1.0,0,21,5,13,83,0.628,52.16,10,244,135,CreamLand Cheese
2024-09-08,9,6,SKU-004,4,Supplier-07,7,Warehouse-5,5,Route-18,Rail,331,3,0.179,0,245,162.33,21.29,1.6265,0.0541,9,14,1.0,0,23,5,5,50,0.465,36.79,20,111,60,RoyalKitchen Sona Masoori Rice
2024-08-06,8,1,SKU-010,10,Supplier-01,1,Warehouse-3,3,Route-01,Truck,536,7,0.183,0,230,186.5,92.22,1.8326,0.0622,9,5,1.0,0,18,5,4,49,0.512,92.21,1,163,80,HomeChoice Broken Rice
2024-09-02,9,0,SKU-006,6,Supplier-05,5,Warehouse-6,6,Route-20,Truck,802,10,0.079,0,200,85.46,146.08,0.3512,0.0285,14,19,1.0,0,13,5,9,79,0.616,52.16,10,226,134,HealthyGrain Millet Mix
2024-03-28,3,3,SKU-013,13,Supplier-02,2,Warehouse-1,1,Route-07,Truck,1699,21,0.426,0,97,151.42,217.32,0.706,0.0505,15,22,1.0,0,11,21,46,361,0.99,119.97,1,267,267,FarmSelect Moong Dal
2024-02-29,2,3,SKU-041,41,Supplier-05,5,Warehouse-1,1,Route-16,Truck,1209,15,0.114,0,5,91.1,70.24,1.4044,0.0304,20,14,1.0,0,15,5,5,105,0.603,52.16,10,262,169,MilkyWay Butter
2024-12-04,12,2,SKU-020,20,Supplier-07,7,Warehouse-4,4,Route-16,Truck,1978,25,0.302,0,144,179.63,301.02,0.9391,0.0599,19,31,1.516,0,28,5,18,113,0.62,36.79,20,153,131,SelectPulse Moth Beans
2024-07-17,7,2,SKU-017,17,Supplier-02,2,Warehouse-6,6,Route-18,Truck,1907,24,0.164,0,177,103.52,47.31,1.8632,0.0345,19,18,1.272,0,16,21,39,438,0.99,119.97,1,364,364,ProteinRich Kabuli Chana
2024-04-05,4,4,SKU-012,12,Supplier-06,6,Warehouse-4,4,Route-12,Sea,316,11,0.291,0,57,88.65,38.53,0.5249,0.0296,13,11,1.0,0,15,5,8,73,0.617,78.57,5,263,137,PureHarvest Toor Dal
2024-08-26,8,0,SKU-029,29,Supplier-01,1,Warehouse-3,3,Route-15,Rail,998,8,0.043,0,191,128.21,110.57,0.2128,0.0427,6,3,1.0,0,9,5,9,39,0.63,92.21,1,161,78,NutriOil Rice Bran Oil
2024-02-01,2,3,SKU-017,17,Supplier-04,4,Warehouse-3,3,Route-19,Truck,1285,16,0.061,0,47,103.52,136.4,1.4783,0.0345,19,30,1.0,0,19,10,10,200,0.856,130.45,5,379,295,ProteinRich Kabuli Chana
2024-02-13,2,1,SKU-010,10,Supplier-12,12,Warehouse-6,6,Route-04,Truck,249,3,0.291,0,216,186.5,32.6,2.0443,0.0622,9,5,1.0,0,10,21,27,216,0.99,100.36,1,170,170,HomeChoice Broken Rice
2024-10-28,10,0,SKU-043,43,Supplier-06,6,Warehouse-5,5,Route-14,Truck,650,8,0.091,1,13,73.43,119.89,0.9708,0.0245,14,17,1.0,0,20,5,18,88,0.628,78.57,5,300,158,CreamLand Cheese
2024-09-24,9,1,SKU-015,15,Supplier-09,9,Warehouse-1,1,Route-13,Truck,2378,30,0.056,0,119,25.11,136.4,0.0315,0.01,18,17,1.0,0,19,14,32,284,0.952,98.8,5,596,444,HealthyBite Masoor Dal
2024-10-20,10,6,SKU-027,27,Supplier-09,9,Warehouse-6,6,Route-16,Rail,1386,12,0.183,0,152,190.37,100.83,0.6348,0.0635,6,6,1.0,0,17,14,14,98,0.948,98.8,5,137,122,DesiTreat Cow Ghee
2024-02-10,2,5,SKU-057,57,Supplier-04,4,Warehouse-4,4,Route-10,Air,2141,4,0.267,0,148,77.98,356.82,1.1841,0.026,3,3,1.0,0,10,10,1,31,0.769,130.45,5,174,73,FreshChoice Cauliflower
2024-10-19,10,5,SKU-026,26,Supplier-12,12,Warehouse-1,1,Route-17,Rail,623,5,0.279,1,499,190.26,115.23,0.3204,0.0634,13,20,1.0,1,16,21,7,280,0.99,100.36,1,203,203,TastyDrop Coconut Oil
2024-03-16,3,5,SKU-058,58,Supplier-09,9,Warehouse-5,5,Route-20,Truck,1079,13,0.233,1,158,77.28,71.81,0.3869,0.0258,15,15,1.0,0,13,14,30,240,0.974,98.8,5,339,329,GreenGarden Broccoli
2024-04-18,4,3,SKU-008,8,Supplier-08,8,Warehouse-2,2,Route-06,Sea,2494,83,0.221,1,335,156.4,180.43,1.1986,0.0521,6,4,1.0,0,12,2,6,18,0.201,144.03,5,182,61,SelectGrain Barley
2024-08-04,8,6,SKU-052,52,Supplier-04,4,Warehouse-2,2,Route-02,Truck,1976,25,0.315,0,7,165.26,88.05,0.7939,0.0551,15,15,1.0,1,18,10,29,179,0.913,130.45,5,267,241,FarmFresh Tomatoes
2024-11-17,11,6,SKU-006,6,Supplier-11,11,Warehouse-4,4,Route-07,Air,716,1,0.246,0,294,85.46,73.28,1.4852,0.0285,14,23,1.266,0,27,21,6,300,0.99,107.32,5,325,325,HealthyGrain Millet Mix
2024-02-04,2,6,SKU-010,10,Supplier-10,10,Warehouse-3,3,Route-11,Sea,1222,41,0.225,0,280,186.5,249.68,1.9607,0.0622,9,14,1.0,0,8,10,14,104,0.901,49.72,20,120,120,HomeChoice Broken Rice
2024-10-09,10,2,SKU-006,6,Supplier-07,7,Warehouse-5,5,Route-13,Air,529,1,0.092,0,307,85.46,48.0,1.0362,0.0285,14,25,1.0,1,14,5,8,78,0.606,36.79,20,190,121,HealthyGrain Millet Mix
2024-01-07,1,6,SKU-021,21,Supplier-05,5,Warehouse-5,5,Route-15,Rail,1923,16,0.117,0,281,80.89,95.4,0.1208,0.027,12,17,1.0,0,22,5,12,72,0.574,52.16,10,215,114,PureDrop Sunflower Oil
2024-09-24,9,1,SKU-051,51,Supplier-12,12,Warehouse-5,5,Route-19,Rail,487,4,0.042,0,122,19.19,84.97,0.1007,0.01,20,3,1.0,0,15,21,12,432,0.988,100.36,1,634,607,GreenLeaf Spinach
2024-03-17,3,6,SKU-051,51,Supplier-07,7,Warehouse-1,1,Route-14,Truck,2201,28,0.128,0,65,19.19,116.23,0.2181,0.01,20,22,1.0,0,20,5,24,124,0.658,36.79,20,384,219,GreenLeaf Spinach
2024-02-21,2,2,SKU-010,10,Supplier-10,10,Warehouse-5,5,Route-19,Truck,310,4,0.432,0,325,186.5,27.51,3.6313,0.0622,9,12,1.0,1,10,10,13,103,0.914,49.72,20,120,120,HomeChoice Broken Rice
2024-05-26,5,6,SKU-060,60,Supplier-02,2,Warehouse-5,5,Route-04,Truck,2422,30,0.263,0,66,189.71,448.12,2.6727,0.0632,16,11,1.0,0,28,21,24,360,0.99,119.97,1,246,246,PureFarm French Beans
2024-05-15,5,2,SKU-056,56,Supplier-09,9,Warehouse-3,3,Route-14,Rail,748,6,0.038,0,180,197.39,105.98,3.3082,0.0658,21,34,1.0,0,17,14,43,337,0.956,98.8,5,251,251,ChillZone Frozen Peas
2024-11-07,11,3,SKU-025,25,Supplier-11,11,Warehouse-4,4,Route-19,Truck,1687,21,0.073,0,363,67.27,45.85,0.4251,0.0224,3,3,1.394,0,10,21,4,67,0.982,107.32,5,170,108,LiteChoice Olive Oil
2024-07-25,7,3,SKU-031,31,Supplier-01,1,Warehouse-2,2,Route-09,Truck,160,2,0.162,0,7,62.18,19.82,0.697,0.0207,9,12,1.18,0,17,5,6,51,0.542,92.21,1,283,119,CrunchBite Butter Biscuits
2024-01-20,1,5,SKU-010,10,Supplier-10,10,Warehouse-5,5,Route-13,Truck,2183,27,0.261,0,193,186.5,291.43,3.3068,0.0622,9,5,1.0,0,10,10,13,103,0.897,49.72,20,120,120,HomeChoice Broken Rice
2024-01-26,1,4,SKU-026,26,Supplier-06,6,Warehouse-6,6,Route-08,Air,183,1,0.151,1,523,190.26,35.34,0.3002,0.0634,13,10,1.0,0,10,5,15,80,0.672,78.57,5,180,124,TastyDrop Coconut Oil
2024-01-11,1,3,SKU-048,48,Supplier-08,8,Warehouse-3,3,Route-12,Air,202,1,0.145,0,5,24.72,25.71,0.1878,0.01,5,6,1.0,1,17,2,3,13,0.015,144.03,5,380,114,RichCream Whipping Cream
2024-09-08,9,6,SKU-022,22,Supplier-05,5,Warehouse-3,3,Route-09,Truck,255,3,0.375,1,292,7.11,26.95,0.0834,0.01,8,5,1.0,0,7,5,10,50,0.692,52.16,10,289,130,GoldLite Soybean Oil
2024-04-26,4,4,SKU-055,55,Supplier-12,12,Warehouse-6,6,Route-04,Air,2315,5,0.111,0,158,21.54,151.51,0.0856,0.01,10,8,1.0,0,17,21,27,237,0.99,100.36,1,448,354,FreshPick Onions
2024-06-13,6,3,SKU-009,9,Supplier-05,5,Warehouse-6,6,Route-15,Truck,31,1,0.01,0,327,71.46,9.64,1.3323,0.0238,23,50,1.26,1,22,5,20,135,0.625,52.16,10,318,208,NutriRice Premium Rice
2024-11-26,11,1,SKU-018,18,Supplier-12,12,Warehouse-4,4,Route-20,Sea,2129,71,0.506,0,104,166.16,213.89,2.5442,0.0554,3,5,1.272,0,8,21,9,72,0.99,100.36,1,104,95,FreshPulse Yellow Split Peas
2024-07-27,7,5,SKU-006,6,Supplier-04,4,Warehouse-4,4,Route-07,Sea,2072,69,0.245,0,243,85.46,68.38,1.6262,0.0285,14,21,1.079,0,12,10,15,155,0.893,130.45,5,358,250,HealthyGrain Millet Mix
2024-01-29,1,0,SKU-048,48,Supplier-08,8,Warehouse-5,5,Route-12,Air,901,2,0.145,0,9,24.72,111.53,0.3995,0.01,5,6,1.0,0,12,2,2,12,0.015,144.03,5,380,114,RichCream Whipping Cream
2024-12-29,12,6,SKU-033,33,Supplier-03,3,Warehouse-1,1,Route-10,Air,1946,4,0.368,1,7,136.14,221.3,0.1477,0.0454,9,11,1.436,0,17,10,17,107,0.898,142.82,10,238,161,ChocoMelt Cookies
2024-10-18,10,4,SKU-033,33,Supplier-07,7,Warehouse-2,2,Route-17,Rail,1194,10,0.076,1,4,136.14,79.38,0.7536,0.0454,9,11,1.0,0,16,5,4,49,0.523,36.79,20,121,69,ChocoMelt Cookies
2024-01-30,1,1,SKU-002,2,Supplier-03,3,Warehouse-2,2,Route-07,Truck,2196,27,0.101,0,272,39.6,208.3,0.7069,0.0132,11,17,1.0,0,18,10,4,114,0.833,142.82,10,488,242,GoldenField Brown Rice
2024-07-03,7,2,SKU-016,16,Supplier-01,1,Warehouse-4,4,Route-02,Truck,608,8,0.202,0,49,181.0,41.23,1.2972,0.0603,16,28,1.139,0,12,5,6,86,0.621,92.21,1,221,140,GreenHarvest Rajma
2024-08-25,8,6,SKU-046,46,Supplier-04,4,Warehouse-3,3,Route-12,Truck,1146,14,0.092,0,12,153.49,98.43,3.021,0.0512,17,24,1.0,1,14,10,9,179,0.864,130.45,5,294,253,MilkMate Full Cream Milk
2024-12-14,12,5,SKU-033,33,Supplier-07,7,Warehouse-6,6,Route-04,Air,198,1,0.212,1,4,136.14,41.95,2.1528,0.0454,9,20,1.529,1,18,5,12,57,0.597,36.79,20,121,75,ChocoMelt Cookies
2024-10-31,10,3,SKU-002,2,Supplier-04,4,Warehouse-3,3,Route-16,Rail,2339,19,0.233,0,207,39.6,391.68,0.669,0.0132,11,14,1.0,0,18,10,4,114,0.846,130.45,5,466,236,GoldenField Brown Rice
2024-10-09,10,2,SKU-029,29,Supplier-03,3,Warehouse-4,4,Route-19,Rail,227,2,0.099,0,193,128.21,42.55,0.2052,0.0427,6,5,1.0,0,11,10,11,71,0.87,142.82,10,200,120,NutriOil Rice Bran Oil
2024-12-18,12,2,SKU-023,23,Supplier-06,6,Warehouse-2,2,Route-09,Truck,2001,25,0.155,0,509,181.55,272.72,2.7138,0.0605,12,12,1.167,0,20,5,11,71,0.585,78.57,5,177,104,NaturalPress Mustard Oil
2024-01-26,1,4,SKU-006,6,Supplier-05,5,Warehouse-1,1,Route-13,Sea,257,9,0.497,0,224,85.46,13.5,0.973,0.0285,14,7,1.0,0,26,5,15,85,0.617,52.16,10,226,127,HealthyGrain Millet Mix
2024-11-27,11,2,SKU-011,11,Supplier-10,10,Warehouse-2,2,Route-08,Sea,813,27,0.184,0,146,172.39,155.72,1.483,0.0575,16,32,1.554,0,17,10,15,175,0.878,49.72,20,166,166,NutriPulse Chana Dal
2024-11-29,11,4,SKU-015,15,Supplier-11,11,Warehouse-2,2,Route-09,Truck,2428,30,0.087,0,174,25.11,386.35,0.3783,0.01,18,36,1.395,1,25,21,30,408,0.99,107.32,5,622,570,HealthyBite Masoor Dal
2024-08-30,8,4,SKU-027,27,Supplier-09,9,Warehouse-1,1,Route-01,Sea,2483,83,0.263,0,159,190.37,494.22,3.4993,0.0635,6,7,1.0,0,14,14,14,98,0.963,98.8,5,137,125,DesiTreat Cow Ghee
2024-11-03,11,6,SKU-059,59,Supplier-03,3,Warehouse-6,6,Route-06,Truck,192,2,0.131,0,83,163.5,42.08,1.1834,0.0545,6,10,1.246,0,14,10,7,67,0.837,142.82,10,177,106,DailyVeg Cabbage
2024-11-07,11,3,SKU-052,52,Supplier-01,1,Warehouse-2,2,Route-09,Rail,1133,9,0.416,0,3,165.26,104.67,2.945,0.0551,15,15,1.249,0,21,5,10,85,0.613,92.21,1,224,131,FarmFresh Tomatoes
2024-08-04,8,6,SKU-052,52,Supplier-05,5,Warehouse-6,6,Route-09,Sea,585,20,0.179,0,8,165.26,65.63,3.1679,0.0551,15,15,1.0,0,25,5,5,80,0.535,52.16,10,169,106,FarmFresh Tomatoes
2024-05-09,5,3,SKU-058,58,Supplier-07,7,Warehouse-3,3,Route-15,Air,908,2,0.153,1,90,77.28,101.78,0.1653,0.0258,15,21,1.0,1,17,5,11,86,0.614,36.79,20,207,131,GreenGarden Broccoli
2024-11-15,11,4,SKU-014,14,Supplier-08,8,Warehouse-3,3,Route-17,Air,829,2,0.057,0,49,152.14,102.51,1.1744,0.0507,19,5,1.218,0,16,2,8,46,0.275,144.03,5,329,129,DailyFresh Urad Dal
2024-09-18,9,2,SKU-026,26,Supplier-10,10,Warehouse-1,1,Route-01,Truck,649,8,0.141,1,489,190.26,106.78,0.3407,0.0634,13,7,1.0,0,11,10,24,154,0.901,49.72,20,143,143,TastyDrop Coconut Oil
2024-11-07,11,3,SKU-043,43,Supplier-06,6,Warehouse-5,5,Route-20,Truck,2224,28,0.084,1,5,73.43,389.37,0.8162,0.0245,14,18,1.361,0,16,5,21,91,0.663,78.57,5,300,165,CreamLand Cheese
2024-09-03,9,1,SKU-019,19,Supplier-05,5,Warehouse-6,6,Route-04,Truck,115,1,0.148,1,105,67.41,9.41,1.3258,0.0225,7,7,1.0,0,9,5,6,41,0.609,52.16,10,180,86,DailyKitchen Green Gram
2024-05-21,5,1,SKU-005,5,Supplier-06,6,Warehouse-3,3,Route-11,Truck,2089,26,0.159,0,199,198.15,372.4,3.0893,0.066,17,15,1.0,0,23,5,14,99,0.605,78.57,5,201,136,GrainLand Idli Rice
2024-04-06,4,5,SKU-017,17,Supplier-11,11,Warehouse-6,6,Route-10,Air,1747,3,0.212,0,49,103.52,195.07,1.633,0.0345,19,31,1.0,0,18,21,42,441,0.99,107.32,5,344,344,ProteinRich Kabuli Chana
2024-11-03,11,6,SKU-010,10,Supplier-09,9,Warehouse-2,2,Route-02,Air,838,2,0.401,0,246,186.5,54.86,2.9476,0.0622,9,13,1.306,0,20,14,13,139,0.967,98.8,5,169,169,HomeChoice Broken Rice
2024-01-14,1,6,SKU-026,26,Supplier-11,11,Warehouse-3,3,Route-05,Rail,1335,11,0.079,1,389,190.26,247.98,1.3986,0.0634,13,10,1.0,0,15,21,27,300,0.99,107.32,5,210,210,TastyDrop Coconut Oil
2024-08-02,8,4,SKU-042,42,Supplier-08,8,Warehouse-3,3,Route-09,Rail,934,8,0.088,0,13,178.1,64.09,2.4945,0.0594,10,15,1.0,0,15,2,6,26,0.205,144.03,5,220,77,FreshDairy Paneer
2024-10-25,10,4,SKU-026,26,Supplier-07,7,Warehouse-6,6,Route-02,Sea,373,12,0.521,1,209,190.26,24.26,3.3557,0.0634,13,10,1.0,0,17,5,12,77,0.652,36.79,20,123,97,TastyDrop Coconut Oil
2024-04-23,4,1,SKU-046,46,Supplier-10,10,Warehouse-2,2,Route-11,Air,1018,2,0.137,0,14,153.49,172.68,0.475,0.0512,17,27,1.0,0,7,10,29,199,0.908,49.72,20,182,182,MilkMate Full Cream Milk
2024-12-09,12,0,SKU-044,44,Supplier-09,9,Warehouse-6,6,Route-16,Truck,1647,21,0.288,1,136,27.83,225.25,0.1355,0.01,15,19,1.305,0,22,14,31,241,0.974,98.8,5,544,382,DailyPure Curd
2024-12-02,12,0,SKU-023,23,Supplier-09,9,Warehouse-3,3,Route-06,Sea,679,23,0.299,0,294,181.55,87.87,1.2415,0.0605,12,12,1.155,0,16,14,16,184,0.968,98.8,5,198,198,NaturalPress Mustard Oil
2024-02-19,2,0,SKU-057,57,Supplier-09,9,Warehouse-2,2,Route-10,Truck,2289,29,0.035,0,144,77.98,449.06,1.4595,0.026,3,6,1.0,1,6,14,3,45,0.923,98.8,5,151,84,FreshChoice Cauliflower
2024-10-13,10,6,SKU-031,31,Supplier-03,3,Warehouse-6,6,Route-09,Truck,164,2,0.299,0,3,62.18,9.74,0.5672,0.0207,9,17,1.0,0,17,10,3,93,0.842,142.82,10,352,182,CrunchBite Butter Biscuits
2024-12-01,12,6,SKU-049,49,Supplier-03,3,Warehouse-6,6,Route-11,Truck,1932,24,0.072,0,13,21.4,347.2,0.2534,0.01,12,13,1.356,0,16,10,13,133,0.863,142.82,10,585,293,SoftSpread Cheese Spread
2024-06-06,6,3,SKU-006,6,Supplier-04,4,Warehouse-3,3,Route-08,Truck,506,6,0.123,0,350,85.46,38.54,1.2847,0.0285,14,28,1.172,1,15,10,29,169,0.9,130.45,5,358,261,HealthyGrain Millet Mix
2024-10-26,10,5,SKU-027,27,Supplier-06,6,Warehouse-3,3,Route-09,Truck,227,3,0.66,0,85,190.37,22.67,2.6277,0.0635,6,3,1.0,0,16,5,6,36,0.547,78.57,5,122,57,DesiTreat Cow Ghee
2024-01-28,1,6,SKU-019,19,Supplier-08,8,Warehouse-1,1,Route-16,Air,2413,5,0.029,1,136,67.41,162.3,1.3107,0.0225,7,5,1.0,0,10,2,5,19,0.227,144.03,5,299,99,DailyKitchen Green Gram
2024-11-13,11,2,SKU-056,56,Supplier-11,11,Warehouse-5,5,Route-19,Truck,1310,16,0.513,0,95,197.39,199.35,2.1014,0.0658,21,19,1.376,0,20,21,9,450,0.99,107.32,5,262,262,ChillZone Frozen Peas
2024-03-02,3,5,SKU-005,5,Supplier-08,8,Warehouse-2,2,Route-17,Rail,1074,9,0.07,0,356,198.15,96.84,0.8564,0.066,17,8,1.0,0,18,2,14,48,0.303,144.03,5,272,112,GrainLand Idli Rice
2024-06-01,6,5,SKU-056,56,Supplier-11,11,Warehouse-4,4,Route-17,Truck,1488,19,0.191,0,136,197.39,165.07,0.933,0.0658,21,34,1.158,0,25,21,63,504,0.99,107.32,5,262,262,ChillZone Frozen Peas
2024-04-12,4,4,SKU-027,27,Supplier-01,1,Warehouse-2,2,Route-05,Air,718,1,0.076,0,86,190.37,111.22,0.3453,0.0635,6,8,1.0,0,15,5,8,38,0.537,92.21,1,132,63,DesiTreat Cow Ghee
2024-03-14,3,3,SKU-022,22,Supplier-07,7,Warehouse-5,5,Route-15,Truck,1937,24,0.165,1,314,7.11,185.48,0.0701,0.01,8,4,1.0,0,13,5,10,50,0.615,36.79,20,243,110,GoldLite Soybean Oil
2024-09-06,9,4,SKU-021,21,Supplier-12,12,Warehouse-2,2,Route-03,Air,241,1,0.233,0,450,80.89,14.82,0.7312,0.027,12,14,1.0,0,23,21,20,272,0.99,100.36,1,299,299,PureDrop Sunflower Oil
